ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,Position_Group
224116,Dyego Sousa,31,https://cdn.sofifa.com/players/224/116/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,76,76,Unión Deportiva Almería,https://cdn.sofifa.com/teams/1861/30.png,6500000.0,13000,1816,Right,1.0,3.0,3.0,High/ Medium,Normal (185+),No,SUB,11.0,"Aug 31, 2021",2022,190,82,58.0,76.0,83.0,70.0,78.0,77.0,46.0,64.0,52.0,76.0,60.0,55.0,61.0,75.0,53.0,81.0,74.0,77.0,84.0,75.0,82.0,25.0,77.0,60.0,75.0,68.0,22.0,27.0,15.0,7.0,12.0,7.0,9.0,ST,76.0,10400000.0,23.0,SUB
227900,N. Tripichio,25,https://cdn.sofifa.com/players/227/900/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,68,71,Defensa y Justicia,https://cdn.sofifa.com/teams/111710/30.png,1500000.0,6000,1816,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,CB,14.0,"Jan 13, 2021",2022,175,68,65.0,47.0,65.0,71.0,43.0,69.0,51.0,47.0,61.0,69.0,79.0,78.0,80.0,59.0,75.0,59.0,71.0,77.0,63.0,45.0,67.0,69.0,65.0,57.0,49.0,65.0,59.0,61.0,15.0,14.0,13.0,9.0,7.0,RM,69.0,2400000.0,57.0,DEFENDER
227562,L. Haraslín,25,https://cdn.sofifa.com/players/227/562/22_60.png,Slovakia,https://cdn.sofifa.com/flags/sk.png,71,74,U.S. Sassuolo Calcio,https://cdn.sofifa.com/teams/111974/30.png,2500000.0,19000,1816,Right,1.0,4.0,4.0,High/ Medium,Lean (170-185),No,SUB,11.0,"Sep 1, 2020",2023,182,75,66.0,63.0,59.0,67.0,58.0,72.0,68.0,54.0,66.0,72.0,77.0,80.0,87.0,64.0,83.0,62.0,73.0,78.0,61.0,59.0,38.0,33.0,66.0,67.0,58.0,65.0,41.0,48.0,13.0,12.0,13.0,10.0,15.0,RM,72.0,4400000.0,33.0,SUB
202532,21 M. Doughty,27,https://cdn.sofifa.com/players/202/532/21_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,64,64,Swindon Town,https://cdn.sofifa.com/teams/1934/30.png,625000.0,3000,1816,Left,1.0,4.0,3.0,Medium/ Medium,Normal (185+),No,RCM,10.0,"Jul 23, 2018",2022,185,81,60.0,59.0,50.0,67.0,59.0,63.0,64.0,64.0,65.0,66.0,62.0,63.0,73.0,58.0,70.0,63.0,71.0,76.0,76.0,59.0,64.0,51.0,54.0,69.0,67.0,65.0,63.0,59.0,9.0,15.0,9.0,12.0,14.0,CM,64.0,831000.0,42.0,MIDFIELDER
245157,Stoichkov,27,https://cdn.sofifa.com/players/245/157/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,69,70,SD Eibar,https://cdn.sofifa.com/teams/467/30.png,1600000.0,6000,1816,Right,1.0,3.0,4.0,High/ Low,Lean (170-185),No,CAM,19.0,"Jul 21, 2021",2024,178,71,62.0,73.0,61.0,71.0,52.0,70.0,65.0,56.0,67.0,71.0,73.0,71.0,75.0,69.0,68.0,69.0,53.0,66.0,67.0,70.0,51.0,30.0,70.0,66.0,79.0,64.0,53.0,51.0,8.0,9.0,13.0,5.0,10.0,CAM,71.0,2700000.0,42.0,MIDFIELDER
193147,A. Gonçalves,35,https://cdn.sofifa.com/players/193/147/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,67,67,Stade Malherbe Caen,https://cdn.sofifa.com/teams/210/30.png,400000.0,2000,1816,Right,1.0,4.0,2.0,Medium/ High,Normal (170-185),No,SUB,17.0,"Jun 23, 2019",2022,178,79,57.0,40.0,36.0,71.0,30.0,64.0,57.0,65.0,69.0,66.0,43.0,55.0,69.0,71.0,74.0,56.0,88.0,88.0,82.0,55.0,84.0,63.0,65.0,63.0,60.0,64.0,66.0,64.0,9.0,12.0,15.0,11.0,6.0,CDM,69.0,700000.0,62.0,SUB
202095,20 V. Klonaridis,26,https://cdn.sofifa.com/players/202/095/20_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,69,69,AEK Athens,https://cdn.sofifa.com/teams/278/30.png,1100000.0,500,1816,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,SUB,17.0,"Jul 1, 2017",2020,180,76,62.0,66.0,36.0,66.0,57.0,68.0,60.0,60.0,63.0,66.0,84.0,82.0,77.0,60.0,74.0,71.0,62.0,68.0,63.0,68.0,66.0,58.0,70.0,60.0,62.0,62.0,46.0,40.0,11.0,8.0,14.0,11.0,12.0,RM,69.0,2400000.0,45.0,SUB
188768,Serey Dié,36,https://cdn.sofifa.com/players/188/768/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,69,69,FC Sion,https://cdn.sofifa.com/teams/110770/30.png,275000.0,8000,1816,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),No,CDM,26.0,"Jun 1, 2020",2023,179,77,54.0,51.0,64.0,68.0,43.0,65.0,58.0,60.0,65.0,66.0,52.0,56.0,64.0,65.0,65.0,67.0,67.0,66.0,72.0,58.0,85.0,70.0,51.0,60.0,56.0,67.0,70.0,68.0,14.0,11.0,13.0,15.0,11.0,CDM,69.0,399000.0,66.0,MIDFIELDER
229606,21 V. Angban,23,https://cdn.sofifa.com/players/229/606/21_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,71,78,FC Metz,https://cdn.sofifa.com/teams/68/30.png,3700000.0,11000,1816,Right,1.0,3.0,3.0,Medium/ Medium,Stocky (170-185),No,SUB,5.0,"Jul 1, 2019",2022,180,75,60.0,52.0,42.0,74.0,38.0,74.0,61.0,46.0,72.0,73.0,65.0,62.0,69.0,67.0,70.0,64.0,60.0,79.0,75.0,56.0,72.0,67.0,64.0,71.0,40.0,72.0,69.0,64.0,11.0,13.0,8.0,9.0,13.0,CM,73.0,8100000.0,56.0,SUB
182212,A. Modeste,33,https://cdn.sofifa.com/players/182/212/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,73,73,1. FC Köln,https://cdn.sofifa.com/teams/31/30.png,1900000.0,24000,1816,Right,2.0,4.0,3.0,Medium/ Low,Normal (185+),No,RS,27.0,"Feb 14, 2019",2023,187,84,62.0,76.0,81.0,67.0,75.0,69.0,66.0,56.0,55.0,70.0,60.0,63.0,65.0,76.0,62.0,73.0,85.0,58.0,86.0,70.0,75.0,15.0,73.0,62.0,78.0,74.0,31.0,19.0,10.0,11.0,11.0,6.0,8.0,ST,73.0,3400000.0,42.0,FORWARD
235799,A. Sissako,23,https://cdn.sofifa.com/players/235/799/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,69,75,SV Zulte Waregem,https://cdn.sofifa.com/teams/15005/30.png,2000000.0,6000,1816,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,RCM,16.0,"Aug 29, 2019",2022,186,78,59.0,49.0,65.0,70.0,45.0,72.0,54.0,39.0,63.0,68.0,68.0,71.0,65.0,64.0,62.0,66.0,74.0,77.0,75.0,54.0,73.0,66.0,64.0,67.0,44.0,66.0,66.0,64.0,14.0,9.0,8.0,6.0,8.0,CDM,70.0,3400000.0,67.0,MIDFIELDER
262595,J. Masharipov,27,https://cdn.sofifa.com/players/262/595/22_60.png,Uzbekistan,https://cdn.sofifa.com/flags/uz.png,73,73,Al Nassr,https://cdn.sofifa.com/teams/112139/30.png,3200000.0,30000,1816,Right,1.0,4.0,3.0,Medium/ Medium,Lean (170-185),No,LM,7.0,"Jan 16, 2021",2025,172,64,71.0,62.0,48.0,70.0,68.0,79.0,76.0,60.0,66.0,76.0,82.0,76.0,82.0,57.0,84.0,64.0,62.0,77.0,48.0,67.0,50.0,30.0,67.0,72.0,64.0,72.0,38.0,34.0,15.0,5.0,5.0,7.0,5.0,LM,73.0,5400000.0,49.0,MIDFIELDER
236760,Kike Pérez,24,https://cdn.sofifa.com/players/236/760/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,76,Real Valladolid CF,https://cdn.sofifa.com/teams/462/30.png,2500000.0,6000,1816,Left,1.0,3.0,4.0,High/ Low,Lean (170-185),No,SUB,8.0,"Jul 1, 2019",2025,184,74,49.0,59.0,57.0,75.0,49.0,76.0,68.0,58.0,71.0,74.0,59.0,63.0,77.0,70.0,73.0,56.0,66.0,59.0,57.0,66.0,59.0,63.0,62.0,71.0,40.0,66.0,65.0,59.0,9.0,14.0,13.0,15.0,10.0,CAM,72.0,4500000.0,54.0,SUB
233138,Y. Kobayashi,33,https://cdn.sofifa.com/players/233/138/22_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,73,73,Kawasaki Frontale,https://cdn.sofifa.com/teams/111730/30.png,1900000.0,12000,1815,Right,1.0,4.0,3.0,High/ Medium,Lean (170-185),Yes,SUB,11.0,"Jan 1, 2010",2022,177,72,71.0,75.0,70.0,69.0,72.0,72.0,57.0,56.0,58.0,73.0,73.0,75.0,85.0,69.0,67.0,71.0,64.0,67.0,69.0,73.0,45.0,31.0,79.0,70.0,73.0,71.0,24.0,26.0,8.0,9.0,14.0,12.0,14.0,ST,73.0,2500000.0,24.0,SUB
184890,C. Chávez,35,https://cdn.sofifa.com/players/184/890/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,69,69,Club Deportivo Jorge Wilstermann,https://cdn.sofifa.com/teams/110974/30.png,575000.0,500,1815,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-),No,SUB,9.0,"Sep 17, 2019",2021,169,65,56.0,65.0,62.0,70.0,59.0,72.0,71.0,72.0,72.0,70.0,67.0,77.0,73.0,70.0,85.0,66.0,59.0,69.0,59.0,70.0,49.0,57.0,64.0,68.0,59.0,64.0,32.0,25.0,8.0,7.0,9.0,12.0,14.0,CAM,69.0,1200000.0,47.0,SUB
172019,21 P. Mouche,32,https://cdn.sofifa.com/players/172/019/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,72,72,Colo-Colo,https://cdn.sofifa.com/teams/110980/30.png,1900000.0,7000,1815,Left,1.0,4.0,3.0,High/ Low,Lean (170-185),No,SUB,15.0,"Feb 4, 2019",2025,177,72,68.0,68.0,67.0,71.0,68.0,73.0,67.0,72.0,67.0,73.0,79.0,74.0,80.0,69.0,68.0,76.0,75.0,73.0,73.0,67.0,46.0,38.0,73.0,66.0,47.0,69.0,12.0,14.0,12.0,15.0,16.0,11.0,12.0,LW,72.0,2700000.0,25.0,SUB
254928,B. Franjic,21,https://cdn.sofifa.com/players/254/928/22_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,70,80,Dinamo Zagreb,https://cdn.sofifa.com/teams/211/30.png,3400000.0,500,1815,Left,1.0,4.0,2.0,Medium/ High,Normal (185+),No,LCB,38.0,"Aug 24, 2018",2025,188,80,55.0,42.0,68.0,67.0,39.0,60.0,39.0,56.0,71.0,69.0,77.0,77.0,61.0,66.0,60.0,64.0,70.0,78.0,76.0,57.0,72.0,74.0,46.0,62.0,58.0,64.0,66.0,65.0,7.0,14.0,13.0,8.0,11.0,CDM,71.0,8199999.999999999,67.0,DEFENDER
243222,B. Slisz,22,https://cdn.sofifa.com/players/243/222/22_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,67,78,Legia Warszawa,https://cdn.sofifa.com/teams/1871/30.png,2300000.0,3000,1815,Right,1.0,3.0,3.0,High/ High,Lean (170-185),No,LCM,99.0,"Feb 28, 2020",2024,180,76,54.0,54.0,63.0,68.0,58.0,66.0,58.0,36.0,65.0,68.0,70.0,70.0,64.0,69.0,71.0,52.0,69.0,91.0,63.0,56.0,67.0,69.0,59.0,66.0,47.0,73.0,68.0,62.0,14.0,5.0,12.0,8.0,5.0,CDM,71.0,3700000.0,68.0,MIDFIELDER
203435,21 I. Diomandé,27,https://cdn.sofifa.com/players/203/435/21_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,70,70,İttifak Holding Konyaspor,https://cdn.sofifa.com/teams/101033/30.png,1500000.0,10000,1815,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),No,SUB,27.0,"Jan 13, 2021",2022,183,82,59.0,47.0,67.0,70.0,43.0,67.0,56.0,40.0,66.0,68.0,63.0,65.0,66.0,67.0,65.0,75.0,71.0,75.0,76.0,66.0,77.0,70.0,32.0,58.0,42.0,69.0,71.0,68.0,16.0,8.0,10.0,15.0,9.0,CDM,70.0,3000000.0,67.0,SUB
240953,N. Tenaglia,25,https://cdn.sofifa.com/players/240/953/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,73,78,Club Atlético Talleres,https://cdn.sofifa.com/teams/112670/30.png,4200000.0,11000,1815,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RCB,14.0,"Jul 1, 2017",2022,181,70,66.0,37.0,61.0,68.0,39.0,72.0,35.0,40.0,60.0,70.0,71.0,73.0,74.0,70.0,74.0,47.0,67.0,80.0,72.0,51.0,82.0,74.0,64.0,68.0,40.0,72.0,72.0,74.0,12.0,7.0,9.0,8.0,8.0,RWB,74.0,6600000.0,70.0,DEFENDER
254247,M. Mohamed,23,https://cdn.sofifa.com/players/254/247/22_60.png,Egypt,https://cdn.sofifa.com/flags/eg.png,74,81,Galatasaray SK,https://cdn.sofifa.com/teams/325/30.png,8500000.0,42000,1815,Right,1.0,4.0,2.0,Medium/ Medium,Stocky (185+),No,SUB,11.0,"Jul 1, 2019",2024,185,78,52.0,76.0,81.0,64.0,65.0,69.0,65.0,47.0,50.0,73.0,67.0,72.0,65.0,65.0,62.0,80.0,90.0,75.0,86.0,72.0,63.0,38.0,77.0,57.0,64.0,64.0,31.0,27.0,13.0,7.0,8.0,14.0,7.0,ST,76.0,18700000.0,33.0,SUB
207806,B. Dickenson,28,https://cdn.sofifa.com/players/207/806/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,62,Carlisle United,https://cdn.sofifa.com/teams/1480/30.png,400000.0,3000,1815,Left,1.0,3.0,3.0,Medium/ High,Stocky (170-185),No,LW,11.0,"Aug 13, 2020",2022,184,81,63.0,57.0,51.0,55.0,56.0,62.0,65.0,62.0,53.0,60.0,81.0,80.0,79.0,53.0,73.0,62.0,72.0,69.0,74.0,59.0,60.0,56.0,58.0,56.0,54.0,57.0,58.0,57.0,14.0,16.0,13.0,15.0,16.0,LW,62.0,700000.0,56.0,FORWARD
230278,Carleto Costinha,29,https://cdn.sofifa.com/players/230/278/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,71,71,Fluminense,https://cdn.sofifa.com/teams/567/30.png,1800000.0,16000,1815,Right,1.0,4.0,3.0,Medium/ Low,Lean (170-185),No,RM,71.0,"Jul 7, 2021",2024,175,69,72.0,68.0,47.0,75.0,61.0,71.0,71.0,73.0,63.0,74.0,86.0,79.0,78.0,64.0,78.0,61.0,58.0,64.0,53.0,51.0,42.0,43.0,71.0,70.0,77.0,73.0,52.0,38.0,8.0,14.0,11.0,14.0,9.0,RM,72.0,3400000.0,19.0,MIDFIELDER
183885,K. Walker,31,https://cdn.sofifa.com/players/183/885/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,63,63,Örebro SK,https://cdn.sofifa.com/teams/705/30.png,400000.0,1000,1815,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),No,SUB,89.0,"Jan 8, 2021",2023,177,72,64.0,56.0,47.0,65.0,60.0,61.0,64.0,65.0,63.0,62.0,54.0,54.0,63.0,63.0,76.0,64.0,74.0,75.0,62.0,60.0,73.0,64.0,63.0,62.0,63.0,62.0,61.0,59.0,14.0,11.0,16.0,9.0,6.0,CDM,64.0,500000.0,62.0,SUB
252084,Marcos André,24,https://cdn.sofifa.com/players/252/084/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,81,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,9000000.0,29000,1815,Right,1.0,4.0,3.0,High/ Low,Normal (170-185),No,SUB,22.0,"Aug 25, 2021",2026,184,78,51.0,80.0,74.0,69.0,69.0,73.0,50.0,45.0,57.0,74.0,78.0,74.0,73.0,58.0,69.0,79.0,79.0,68.0,79.0,77.0,62.0,33.0,77.0,55.0,61.0,65.0,36.0,31.0,6.0,14.0,11.0,8.0,12.0,ST,77.0,20700000.0,33.0,SUB
177934,21 S. Sam,32,https://cdn.sofifa.com/players/177/934/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,69,69,Antalyaspor,https://cdn.sofifa.com/teams/741/30.png,1100000.0,9000,1815,Left,2.0,2.0,3.0,Medium/ Low,Lean (170-185),No,SUB,9.0,"Sep 4, 2020",2021,174,68,68.0,61.0,59.0,68.0,69.0,69.0,71.0,68.0,62.0,69.0,76.0,75.0,79.0,68.0,80.0,68.0,70.0,65.0,52.0,64.0,58.0,37.0,69.0,67.0,64.0,67.0,35.0,29.0,11.0,13.0,16.0,14.0,8.0,RM,69.0,2200000.0,33.0,SUB
206635,N. DeLeon,30,https://cdn.sofifa.com/players/206/635/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,64,64,Toronto FC,https://cdn.sofifa.com/teams/111651/30.png,575000.0,2000,1815,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,18.0,"Feb 12, 2019",2021,178,77,63.0,56.0,55.0,65.0,55.0,64.0,69.0,59.0,62.0,64.0,71.0,63.0,69.0,60.0,66.0,71.0,71.0,68.0,74.0,70.0,70.0,56.0,63.0,61.0,49.0,61.0,58.0,56.0,8.0,12.0,7.0,8.0,14.0,RM,64.0,863000.0,58.0,SUB
206109,Y. Chibsah,28,https://cdn.sofifa.com/players/206/109/22_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,67,67,VfL Bochum 1848,https://cdn.sofifa.com/teams/160/30.png,900000.0,8000,1815,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,13.0,"Sep 18, 2020",2022,178,78,60.0,58.0,63.0,67.0,44.0,66.0,50.0,46.0,64.0,64.0,66.0,55.0,77.0,66.0,79.0,68.0,65.0,79.0,73.0,64.0,71.0,64.0,62.0,62.0,52.0,66.0,67.0,64.0,9.0,5.0,10.0,9.0,5.0,CDM,67.0,1600000.0,61.0,SUB
228305,Matheus Sávio,24,https://cdn.sofifa.com/players/228/305/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,64,67,Kashiwa Reysol,https://cdn.sofifa.com/teams/101145/30.png,800000.0,2000,1815,Right,1.0,2.0,3.0,High/ Medium,Lean (170-185),No,SUB,11.0,"Jan 4, 2020",2022,175,74,60.0,62.0,46.0,66.0,67.0,65.0,66.0,68.0,60.0,64.0,63.0,72.0,82.0,64.0,68.0,68.0,72.0,50.0,71.0,67.0,46.0,47.0,63.0,64.0,61.0,64.0,61.0,60.0,9.0,11.0,15.0,13.0,8.0,CAM,67.0,1100000.0,56.0,SUB
205463,M. Thiede,29,https://cdn.sofifa.com/players/205/463/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,70,70,Karlsruher SC,https://cdn.sofifa.com/teams/1832/30.png,1400000.0,9000,1815,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RB,21.0,"Sep 25, 2017",2022,178,75,73.0,46.0,48.0,70.0,48.0,66.0,66.0,49.0,64.0,66.0,76.0,72.0,76.0,69.0,77.0,57.0,65.0,86.0,58.0,42.0,66.0,59.0,53.0,59.0,49.0,67.0,65.0,66.0,9.0,11.0,14.0,8.0,16.0,RB,70.0,2200000.0,66.0,DEFENDER
236454,S. Doumbia,24,https://cdn.sofifa.com/players/236/454/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,73,78,Angers SCO,https://cdn.sofifa.com/teams/1530/30.png,4300000.0,15000,1815,Left,1.0,2.0,3.0,High/ Medium,Lean (170-185),No,LM,3.0,"Jul 8, 2020",2023,175,64,69.0,33.0,61.0,69.0,38.0,70.0,58.0,35.0,58.0,69.0,83.0,89.0,69.0,65.0,84.0,59.0,71.0,75.0,67.0,46.0,64.0,67.0,59.0,51.0,39.0,63.0,70.0,70.0,10.0,13.0,11.0,12.0,14.0,LB,73.0,8900000.0,67.0,MIDFIELDER
227939,J. Kouassi,26,https://cdn.sofifa.com/players/227/939/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,73,73,Wuhan FC,https://cdn.sofifa.com/teams/112541/30.png,3300000.0,12000,1815,Right,1.0,4.0,4.0,High/ Medium,Normal (170-185),No,LM,17.0,"Jan 18, 2017",2021,180,88,62.0,74.0,69.0,59.0,63.0,76.0,55.0,43.0,42.0,65.0,90.0,87.0,86.0,82.0,79.0,75.0,82.0,78.0,66.0,65.0,53.0,26.0,69.0,73.0,58.0,65.0,26.0,21.0,13.0,12.0,14.0,14.0,9.0,LW,73.0,5100000.0,29.0,MIDFIELDER
203903,L. Andersen,26,https://cdn.sofifa.com/players/203/903/22_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,73,73,Aalborg BK,https://cdn.sofifa.com/teams/820/30.png,3300000.0,14000,1815,Right,1.0,3.0,4.0,High/ Medium,Lean (185+),No,RES,10.0,"Mar 10, 2019",2024,185,73,68.0,68.0,50.0,74.0,65.0,74.0,75.0,70.0,68.0,76.0,76.0,74.0,79.0,74.0,73.0,69.0,59.0,71.0,61.0,70.0,24.0,48.0,74.0,74.0,65.0,74.0,26.0,21.0,14.0,8.0,8.0,15.0,6.0,CAM,74.0,4099999.9999999995,38.0,RES
220600,A. Lundqvist,27,https://cdn.sofifa.com/players/220/600/22_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,67,68,Houston Dynamo,https://cdn.sofifa.com/teams/698/30.png,1100000.0,3000,1815,Left,1.0,2.0,2.0,High/ Medium,Lean (170-185),No,SUB,3.0,"Apr 26, 2018",2021,175,65,63.0,42.0,46.0,62.0,64.0,55.0,75.0,63.0,60.0,65.0,70.0,65.0,75.0,67.0,72.0,68.0,72.0,80.0,48.0,57.0,69.0,66.0,48.0,65.0,53.0,68.0,66.0,61.0,15.0,11.0,10.0,7.0,10.0,LB,67.0,1700000.0,65.0,SUB
241487,J. Ferreira,20,https://cdn.sofifa.com/players/241/487/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,70,82,FC Dallas,https://cdn.sofifa.com/teams/695/30.png,3800000.0,4000,1815,Right,1.0,4.0,2.0,High/ Medium,Lean (170-185),Yes,CAM,9.0,"Nov 17, 2016",2023,173,64,59.0,72.0,64.0,68.0,60.0,64.0,64.0,29.0,59.0,69.0,84.0,85.0,82.0,68.0,86.0,69.0,75.0,84.0,56.0,62.0,55.0,29.0,75.0,72.0,65.0,70.0,40.0,28.0,13.0,12.0,12.0,13.0,6.0,ST,72.0,6500000.0,36.0,MIDFIELDER
210951,E. Flores,27,https://cdn.sofifa.com/players/210/951/22_60.png,Peru,https://cdn.sofifa.com/flags/pe.png,70,71,D.C. United,https://cdn.sofifa.com/teams/688/30.png,1800000.0,5000,1815,Left,1.0,4.0,4.0,Medium/ Medium,Normal (170-),No,RES,10.0,"Jan 14, 2020",2021,170,70,70.0,65.0,39.0,65.0,64.0,71.0,66.0,64.0,63.0,72.0,73.0,76.0,89.0,60.0,84.0,65.0,90.0,73.0,61.0,72.0,28.0,36.0,70.0,72.0,62.0,66.0,42.0,25.0,12.0,10.0,12.0,13.0,13.0,CAM,71.0,2800000.0,38.0,RES
224265,J. Williams,24,https://cdn.sofifa.com/players/224/265/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,70,77,Bristol City,https://cdn.sofifa.com/teams/1919/30.png,3000000.0,15000,1815,Right,1.0,2.0,3.0,Medium/ High,Normal (185+),Yes,SUB,8.0,"Aug 20, 2020",2024,185,80,60.0,53.0,54.0,72.0,62.0,69.0,58.0,54.0,73.0,67.0,69.0,53.0,63.0,65.0,67.0,63.0,49.0,64.0,58.0,58.0,84.0,66.0,47.0,65.0,59.0,63.0,72.0,71.0,14.0,9.0,10.0,10.0,9.0,CDM,71.0,6300000.0,68.0,SUB
224967,M. Sylla,27,https://cdn.sofifa.com/players/224/967/22_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,72,73,Deportivo Alavés,https://cdn.sofifa.com/teams/463/30.png,2700000.0,18000,1815,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,7.0,"Aug 20, 2021",2024,184,84,57.0,74.0,71.0,70.0,65.0,73.0,65.0,42.0,41.0,70.0,77.0,76.0,74.0,68.0,68.0,73.0,79.0,76.0,74.0,70.0,59.0,36.0,73.0,69.0,62.0,68.0,42.0,37.0,9.0,16.0,9.0,8.0,11.0,ST,73.0,6100000.0,21.0,SUB
198200,B. Stambouli,30,https://cdn.sofifa.com/players/198/200/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,73,73,Adana Demirspor,https://cdn.sofifa.com/teams/101016/30.png,2500000.0,14000,1815,Right,2.0,4.0,2.0,Medium/ High,Normal (170-185),Yes,LDM,90.0,"Jul 26, 2021",2023,180,82,45.0,41.0,66.0,74.0,40.0,65.0,55.0,43.0,72.0,70.0,55.0,54.0,64.0,71.0,64.0,65.0,71.0,76.0,75.0,50.0,73.0,74.0,59.0,67.0,50.0,74.0,72.0,71.0,8.0,13.0,11.0,15.0,15.0,CDM,73.0,5000000.0,71.0,MIDFIELDER
203328,S. Hoskins,28,https://cdn.sofifa.com/players/203/328/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,66,66,Northampton Town,https://cdn.sofifa.com/teams/1930/30.png,850000.0,6000,1814,Right,1.0,3.0,3.0,High/ High,Normal (170-185),No,RM,7.0,"Aug 1, 2015",2022,173,67,60.0,59.0,52.0,61.0,51.0,64.0,60.0,52.0,56.0,63.0,90.0,82.0,92.0,59.0,91.0,61.0,69.0,83.0,62.0,58.0,54.0,50.0,61.0,61.0,66.0,57.0,48.0,40.0,15.0,11.0,9.0,9.0,16.0,RM,66.0,1500000.0,49.0,MIDFIELDER
213189,Joo Min Kyu,31,https://cdn.sofifa.com/players/213/189/22_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,70,70,Jeju United FC,https://cdn.sofifa.com/teams/1478/30.png,1300000.0,5000,1814,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,ST,18.0,"Feb 5, 2020",2022,183,79,33.0,77.0,71.0,64.0,70.0,60.0,50.0,40.0,54.0,70.0,67.0,62.0,70.0,62.0,72.0,74.0,74.0,82.0,86.0,69.0,62.0,58.0,68.0,61.0,65.0,69.0,58.0,39.0,14.0,10.0,11.0,12.0,16.0,ST,70.0,1600000.0,33.0,FORWARD
229973,J. Piotrowski,23,https://cdn.sofifa.com/players/229/973/22_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,67,72,Fortuna Düsseldorf,https://cdn.sofifa.com/teams/110636/30.png,1500000.0,7000,1814,Right,1.0,4.0,3.0,High/ Medium,Normal (185+),No,SUB,8.0,"Jul 28, 2020",2024,188,81,63.0,60.0,63.0,70.0,39.0,69.0,54.0,63.0,66.0,71.0,67.0,64.0,66.0,62.0,59.0,71.0,65.0,72.0,72.0,65.0,69.0,65.0,60.0,66.0,51.0,65.0,67.0,61.0,8.0,5.0,6.0,8.0,7.0,CM,69.0,2500000.0,60.0,SUB
